UT__yyyy-mm-ddThh:mm:ss.sssZ,FGS-D_B_TOTAL__nT_(All_Qs),BX_FGS-D_(@_1_)_nT_GSM,BY_FGS-D_(@_2_)_nT_GSM,BZ_FGS-D_(@_3_)_nT_GSM
2008-08-12T21:01:27.540Z,44.8482,10.6515,2.60072,43.4873
2008-08-12T21:01:30.551Z,44.9794,10.7934,2.53893,43.5913
2008-08-12T21:01:33.561Z,45.0248,11.0026,2.93527,43.5609
2008-08-12T21:01:36.571Z,45.1176,11.0645,2.82275,43.6487
2008-08-12T21:01:39.581Z,45.0476,11.1554,3.23985,43.5241
2008-08-12T21:01:42.592Z,45.1103,11.2731,3.03768,43.5733
2008-08-12T21:01:45.602Z,45.0006,11.3963,3.40544,43.4003
2008-08-12T21:01:48.612Z,45.1103,11.6792,3.29928,43.4471
2008-08-12T21:01:51.623Z,45.0385,11.8637,3.37460,43.3166
2008-08-12T21:01:54.633Z,45.1381,12.1391,3.09504,43.3649
2008-08-12T21:01:57.643Z,44.9652,12.0389,3.27761,43.1994
2008-08-12T21:02:00.653Z,44.8852,12.1447,2.92239,43.1120
2008-08-12T21:02:03.664Z,44.7180,12.1204,2.97865,42.9410
2008-08-12T21:02:06.674Z,44.7490,12.1994,2.46998,42.9831
2008-08-12T21:02:09.684Z,44.5658,12.0046,2.43569,42.8493
2008-08-12T21:02:12.695Z,44.6476,11.7828,1.67255,43.0322
2008-08-12T21:02:15.705Z,44.5747,11.6744,2.04485,42.9701
2008-08-12T21:02:18.715Z,44.5899,11.5510,1.87297,43.0271
2008-08-12T21:02:21.725Z,44.4260,11.4743,2.01528,42.8713
2008-08-12T21:02:24.736Z,44.3443,11.3320,1.69761,42.8383
2008-08-12T21:02:27.746Z,44.1585,10.9490,1.78826,42.7422
2008-08-12T21:02:30.756Z,44.1831,10.7387,1.57291,42.8293
2008-08-12T21:02:33.767Z,44.2087,10.5373,1.80939,42.8964
2008-08-12T21:02:36.777Z,44.1814,10.1554,1.60306,42.9686
2008-08-12T21:02:39.787Z,44.1000,9.89428,1.66929,42.9433
2008-08-12T21:02:42.797Z,44.1020,9.55157,1.48922,43.0295
2008-08-12T21:02:45.808Z,44.1319,9.42742,1.87784,43.0723
2008-08-12T21:02:48.818Z,44.2427,9.34997,1.80783,43.2056
2008-08-12T21:02:51.828Z,44.1899,9.17054,1.92297,43.1851
2008-08-12T21:02:54.839Z,44.1268,9.13006,2.27583,43.1119
2008-08-12T21:02:57.849Z,44.1820,9.06137,2.19677,43.1870
2008-08-12T21:03:00.859Z,44.2121,9.07480,2.54465,43.1959
2008-08-12T21:03:03.869Z,44.2466,9.07752,2.44251,43.2365
2008-08-12T21:03:06.880Z,44.3155,9.20422,2.69218,43.2654
2008-08-12T21:03:09.890Z,44.4642,9.31729,2.67606,43.3946
2008-08-12T21:03:12.900Z,44.5130,9.45546,2.81526,43.4059
2008-08-12T21:03:15.911Z,44.4905,9.44300,3.02460,43.3715
2008-08-12T21:03:18.921Z,44.5098,9.35426,2.98221,43.4134
2008-08-12T21:03:21.931Z,44.6140,9.43308,3.21463,43.4867
2008-08-12T21:03:24.941Z,44.7306,9.56873,3.25783,43.5735
2008-08-12T21:03:27.952Z,44.9131,9.64327,3.39607,43.7340
2008-08-12T21:03:30.962Z,45.0737,9.72131,3.53069,43.8711
2008-08-12T21:03:33.972Z,45.2435,9.57789,3.93916,44.0422
2008-08-12T21:03:36.983Z,45.5713,9.94571,4.04392,44.2885
2008-08-12T21:03:39.993Z,45.8353,10.1722,4.39042,44.4761
2008-08-12T21:03:43.003Z,46.1012,10.4747,4.61062,44.6581
2008-08-12T21:03:46.013Z,46.3120,10.4161,4.68630,44.8815
2008-08-12T21:03:49.024Z,46.5518,10.6115,4.89968,45.0606
2008-08-12T21:03:52.034Z,46.7896,10.8038,5.49471,45.1924
2008-08-12T21:03:55.044Z,47.0250,11.2380,5.49897,45.3301
2008-08-12T21:03:58.055Z,47.2469,11.8953,5.88588,45.3445
2008-08-12T21:04:01.065Z,47.3141,12.5568,5.90612,45.2335
2008-08-12T21:04:04.075Z,47.2804,12.9748,5.77783,45.0966
2008-08-12T21:04:07.085Z,47.2693,13.7311,5.27387,44.9225
2008-08-12T21:04:10.096Z,47.1916,14.3842,5.13755,44.6514
2008-08-12T21:04:13.106Z,46.9820,14.8434,4.20982,44.3763
2008-08-12T21:04:16.116Z,46.8431,15.0880,3.63152,44.1977
2008-08-12T21:04:19.126Z,46.5169,14.8928,2.67560,43.9871
2008-08-12T21:04:22.137Z,46.0994,14.4205,2.00033,43.7401
2008-08-12T21:04:25.147Z,45.8491,14.2876,1.31063,43.5464
2008-08-12T21:04:28.157Z,45.4029,13.6146,0.970364,43.3027
2008-08-12T21:04:31.168Z,45.0605,13.0829,0.388346,43.1177
2008-08-12T21:04:34.178Z,44.8705,12.5960,0.0905752,43.0661
2008-08-12T21:04:37.188Z,44.5498,11.9225,0.113373,42.9247
2008-08-12T21:04:40.198Z,44.4515,11.4811,0.197690,42.9428
2008-08-12T21:04:43.209Z,44.4162,10.8587,0.202218,43.0680
2008-08-12T21:04:46.219Z,44.3560,10.4468,0.421436,43.1062
2008-08-12T21:04:49.229Z,44.3304,10.3296,0.802821,43.1026
2008-08-12T21:04:52.240Z,44.3115,10.1778,1.05471,43.1139
2008-08-12T21:04:55.250Z,44.1214,10.1393,1.32305,42.9202
2008-08-12T21:04:58.260Z,44.0635,10.1144,1.74253,42.8515
2008-08-12T21:05:01.270Z,43.9538,10.2265,1.94071,42.7035
2008-08-12T21:05:04.281Z,43.9823,10.1879,2.09435,42.7348
2008-08-12T21:05:07.291Z,43.8773,10.1891,2.56958,42.6005
2008-08-12T21:05:10.301Z,43.8299,10.1015,2.34477,42.5854
2008-08-12T21:05:13.312Z,43.8003,10.2014,2.55558,42.5190
2008-08-12T21:05:16.322Z,43.8699,10.5752,2.20906,42.5189
2008-08-12T21:05:19.332Z,43.8649,10.8251,2.16908,42.4528
2008-08-12T21:05:22.342Z,43.9889,11.0969,1.89311,42.5240
2008-08-12T21:05:25.353Z,43.9019,11.0080,2.04821,42.4501
2008-08-12T21:05:28.363Z,43.9847,10.9424,1.58742,42.5723
2008-08-12T21:05:31.373Z,44.0288,10.7978,1.63461,42.6529
2008-08-12T21:05:34.384Z,44.1780,10.7910,1.44361,42.8155
2008-08-12T21:05:37.394Z,44.2029,10.5896,1.68005,42.8827
2008-08-12T21:05:40.404Z,44.3287,10.6209,1.61495,43.0072
2008-08-12T21:05:43.414Z,44.3135,10.4691,1.86683,43.0186
2008-08-12T21:05:46.425Z,44.4182,10.4693,1.66862,43.1345
2008-08-12T21:05:49.435Z,44.3581,10.2819,1.89066,43.1085
2008-08-12T21:05:52.445Z,44.4205,10.2545,1.55575,43.1926
2008-08-12T21:05:55.456Z,44.3215,10.2019,1.83855,43.0922
2008-08-12T21:05:58.466Z,44.3724,10.3565,1.48381,43.1213
2008-08-12T21:06:01.476Z,44.2607,10.5205,1.87630,42.9512
2008-08-12T21:06:04.486Z,44.2268,10.7317,1.52983,42.8778
2008-08-12T21:06:07.497Z,44.0566,10.6737,2.01555,42.6965
2008-08-12T21:06:10.507Z,44.0883,10.7714,1.85006,42.7122
2008-08-12T21:06:13.517Z,44.0791,10.5766,2.35956,42.7262
2008-08-12T21:06:16.528Z,44.2983,10.2921,2.15383,43.0322
2008-08-12T21:06:19.538Z,44.5809,10.2132,2.34880,43.3317
2008-08-12T21:06:22.548Z,44.9542,10.2300,2.00265,43.7289
2008-08-12T21:06:25.558Z,45.2035,10.4139,2.32635,43.9261
2008-08-12T21:06:28.569Z,45.5160,10.4744,1.82045,44.2569
2008-08-12T21:06:31.579Z,45.6233,10.4489,1.94455,44.3680
2008-08-12T21:06:34.589Z,45.8633,10.5134,1.81315,44.6052
2008-08-12T21:06:37.600Z,46.1956,10.7946,1.59392,44.8884
2008-08-12T21:06:40.610Z,46.5016,10.7802,1.77298,45.2000
2008-08-12T21:06:43.620Z,46.7469,10.8269,1.85707,45.4379
2008-08-12T21:06:46.630Z,47.0665,10.9990,1.91303,45.7233
2008-08-12T21:06:49.641Z,47.3901,11.2909,2.14382,45.9754
2008-08-12T21:06:52.651Z,47.5223,11.8025,2.21741,45.9799
2008-08-12T21:06:55.661Z,47.4577,12.2604,2.21339,45.7932
2008-08-12T21:06:58.672Z,47.1825,12.4941,2.04112,45.4523
2008-08-12T21:07:01.682Z,46.9848,12.9055,1.75477,45.1436
2008-08-12T21:07:04.692Z,46.6198,13.1550,1.56638,44.6978
2008-08-12T21:07:07.702Z,46.2421,13.2340,1.28737,44.2892
2008-08-12T21:07:10.713Z,45.7541,13.2098,1.37612,43.7841
2008-08-12T21:07:13.723Z,45.3629,12.9276,1.69368,43.4489
2008-08-12T21:07:16.733Z,45.2328,12.3788,2.05144,43.4576
2008-08-12T21:07:19.744Z,44.9684,10.7951,2.45364,43.5845
2008-08-12T21:07:22.754Z,44.7316,10.5612,3.05175,43.3597
2008-08-12T21:07:25.764Z,44.7468,10.2888,3.68933,43.3913
2008-08-12T21:07:28.774Z,44.8186,9.76606,3.98799,43.5594
2008-08-12T21:07:31.785Z,45.0547,8.91875,4.15491,43.9673
2008-08-12T21:07:34.795Z,45.3891,8.91681,4.12378,44.3132
2008-08-12T21:07:37.805Z,45.8173,9.24046,4.00980,44.6963
2008-08-12T21:07:40.816Z,46.1031,9.23619,3.79988,45.0083
2008-08-12T21:07:43.826Z,46.5166,8.02029,3.53389,45.6834
2008-08-12T21:07:46.836Z,46.6430,8.24877,3.79568,45.7506
2008-08-12T21:07:49.846Z,46.5967,8.22386,4.87361,45.6055
2008-08-12T21:07:52.857Z,46.3521,8.46127,5.15869,45.2803
2008-08-12T21:07:55.867Z,46.4223,8.81877,4.64770,45.3394
2008-08-12T21:07:58.877Z,46.5814,9.24476,3.63943,45.5095
2008-08-12T21:08:01.888Z,46.8038,9.42672,2.84558,45.7563
2008-08-12T21:08:04.898Z,47.1161,9.79493,2.66973,46.0093
2008-08-12T21:08:07.908Z,47.4590,10.0754,3.01085,46.2794
2008-08-12T21:08:10.918Z,47.5459,9.95743,2.63588,46.4167
2008-08-12T21:08:13.929Z,47.6134,10.5518,1.45680,46.4066
2008-08-12T21:08:16.939Z,47.7581,11.6118,0.250318,46.3243
2008-08-12T21:08:19.949Z,47.9986,11.7809,-0.0531816,46.5303
2008-08-12T21:08:22.959Z,48.7608,11.2191,6.22858,47.0421
2008-08-12T21:08:25.970Z,48.4330,9.81834,7.28459,46.8646
2008-08-12T21:08:28.980Z,46.9873,8.60161,5.32146,45.8857
2008-08-12T21:08:31.990Z,45.1888,12.0181,6.95933,43.0019
2008-08-12T21:08:35.001Z,44.5718,12.9603,4.32407,42.4261
2008-08-12T21:08:38.011Z,46.9485,12.1742,3.13130,45.2344
2008-08-12T21:08:41.021Z,47.8969,11.6912,0.658034,46.4435
2008-08-12T21:08:44.031Z,47.3065,10.4295,1.86925,46.1046
2008-08-12T21:08:47.042Z,46.8805,11.6312,0.485623,45.4122
2008-08-12T21:08:50.052Z,46.8430,12.0907,-0.639290,45.2513
2008-08-12T21:08:53.062Z,46.7811,13.4858,-1.06620,44.7825
2008-08-12T21:08:56.073Z,46.7829,13.8752,-1.88962,44.6379
2008-08-12T21:08:59.083Z,46.9319,14.0830,-2.43008,44.7031
2008-08-12T21:09:02.093Z,46.8885,14.7885,-2.65191,44.4162
2008-08-12T21:09:05.103Z,46.6759,16.0785,-2.51156,43.7471
2008-08-12T21:09:08.114Z,46.4742,14.7772,-1.85206,44.0234
2008-08-12T21:09:11.124Z,46.7981,13.0915,-1.72449,44.8966
2008-08-12T21:09:14.134Z,47.1319,12.8979,-1.62738,45.3036
2008-08-12T21:09:17.145Z,47.4545,13.0116,-0.919771,45.6266
2008-08-12T21:09:20.155Z,47.4012,10.9285,1.02577,46.1127
2008-08-12T21:09:23.165Z,44.1596,9.00492,2.01610,43.1847
2008-08-12T21:09:26.175Z,40.1823,8.98513,1.98209,39.1147
2008-08-12T21:09:29.186Z,41.2441,12.4842,4.13268,39.0914
2008-08-12T21:09:32.196Z,40.0956,11.2936,3.97111,38.2667
2008-08-12T21:09:35.206Z,39.5060,13.5031,2.81738,37.0196
2008-08-12T21:09:38.217Z,42.9857,13.7893,0.488842,40.7110
2008-08-12T21:09:41.227Z,48.2425,12.2590,-2.82924,46.5730
2008-08-12T21:09:44.237Z,49.0583,11.3084,-2.55735,47.6686
2008-08-12T21:09:47.247Z,49.1628,12.3424,-1.30088,47.5705
2008-08-12T21:09:50.258Z,49.0742,12.1723,0.846224,47.5332
2008-08-12T21:09:53.268Z,49.7262,14.3097,2.10439,47.5763
2008-08-12T21:09:56.278Z,49.3282,14.9991,1.00953,46.9817
2008-08-12T21:09:59.289Z,48.3883,17.3036,0.681096,45.1835
2008-08-12T21:10:02.299Z,47.1901,16.4273,-0.737326,44.2324
2008-08-12T21:10:05.309Z,46.2686,16.0612,-1.15802,43.3761
2008-08-12T21:10:08.319Z,45.4006,15.5608,-2.66087,42.5675
2008-08-12T21:10:11.330Z,44.8944,15.2983,-1.44099,42.1828
2008-08-12T21:10:14.340Z,44.5334,14.4914,-1.94133,42.0649
2008-08-12T21:10:17.350Z,44.2765,14.0419,-1.55246,41.9621
2008-08-12T21:10:20.361Z,44.2186,12.9317,-0.658587,42.2803
2008-08-12T21:10:23.371Z,44.3210,12.7571,-0.383502,42.4436
2008-08-12T21:10:26.381Z,44.5432,11.9419,-0.183541,42.9122
2008-08-12T21:10:29.391Z,44.5230,11.5984,0.196749,42.9852
2008-08-12T21:10:32.402Z,44.5213,11.9429,0.373860,42.8879
2008-08-12T21:10:35.412Z,44.5003,12.3432,0.461449,42.7517
2008-08-12T21:10:38.422Z,44.1919,12.2893,0.581081,42.4448
2008-08-12T21:10:41.433Z,43.9498,12.4317,0.929822,42.1446
2008-08-12T21:10:44.443Z,43.5942,12.5588,1.12946,41.7308
2008-08-12T21:10:47.453Z,43.1486,12.2854,1.43854,41.3376
2008-08-12T21:10:50.463Z,42.7737,12.0697,1.45863,41.0095
2008-08-12T21:10:53.474Z,42.7065,11.2689,1.47917,41.1664
2008-08-12T21:10:56.484Z,42.8666,11.0368,1.84556,41.3803
2008-08-12T21:10:59.494Z,43.2824,11.1771,2.13098,41.7600
2008-08-12T21:11:02.505Z,43.5617,11.3561,2.17954,41.9989
2008-08-12T21:11:05.515Z,43.7501,11.3077,1.86590,42.2223
2008-08-12T21:11:08.525Z,43.9186,11.2291,1.97791,42.4128
2008-08-12T21:11:11.535Z,44.1314,11.1434,2.09702,42.6499
2008-08-12T21:11:14.546Z,44.3013,11.0648,2.20902,42.8403
2008-08-12T21:11:17.556Z,44.2087,11.0469,2.62157,42.7259
2008-08-12T21:11:20.566Z,43.9475,11.3454,2.15372,42.4031
2008-08-12T21:11:23.577Z,43.6443,11.5657,1.63343,42.0523
2008-08-12T21:11:26.587Z,43.3733,10.9375,1.57775,41.9420
2008-08-12T21:11:29.597Z,43.3179,10.4909,1.66742,41.9952
2008-08-12T21:11:32.607Z,43.3829,10.5497,1.93650,42.0361
2008-08-12T21:11:35.618Z,43.5668,10.3317,2.09089,42.2723
2008-08-12T21:11:38.628Z,43.6314,10.0984,2.09619,42.3949
2008-08-12T21:11:41.638Z,43.6002,9.88880,1.97863,42.4178
2008-08-12T21:11:44.649Z,43.6087,10.2301,1.87909,42.3501
2008-08-12T21:11:47.659Z,43.5623,10.3920,1.89548,42.2621
2008-08-12T21:11:50.669Z,43.5530,10.8572,1.68700,42.1443
2008-08-12T21:11:53.679Z,43.4497,10.7877,1.62502,42.0579
2008-08-12T21:11:56.690Z,43.3524,10.9064,1.43824,41.9334
2008-08-12T21:11:59.700Z,43.2514,10.5271,1.32797,41.9297
2008-08-12T21:12:02.710Z,43.2186,10.5323,1.32201,41.8948
2008-08-12T21:12:05.721Z,43.2128,10.3788,1.57571,41.9183
2008-08-12T21:12:08.731Z,43.2238,10.3770,1.57685,41.9300
2008-08-12T21:12:11.741Z,43.2780,10.2054,1.66780,42.0244
2008-08-12T21:12:14.751Z,43.3297,10.2233,1.91244,42.0629
2008-08-12T21:12:17.762Z,43.3232,10.2757,1.82583,42.0473
2008-08-12T21:12:20.772Z,43.3560,10.2877,1.89529,42.0751
2008-08-12T21:12:23.782Z,43.3584,10.1675,2.00003,42.1019
2008-08-12T21:12:26.792Z,43.3454,10.1439,2.03971,42.0923
2008-08-12T21:12:29.803Z,43.4021,9.90299,1.87159,42.2157
2008-08-12T21:12:32.813Z,43.3914,10.1449,1.93867,42.1442
2008-08-12T21:12:35.823Z,43.4256,10.0114,2.15560,42.2008
2008-08-12T21:12:38.834Z,43.5214,10.1332,2.13032,42.2717
2008-08-12T21:12:41.844Z,43.6708,10.2383,2.22076,42.3955
2008-08-12T21:12:44.854Z,43.7754,10.2638,1.98026,42.5090
2008-08-12T21:12:47.864Z,43.8231,10.5559,1.58490,42.5033
2008-08-12T21:12:50.875Z,44.0127,10.8519,1.44899,42.6293
2008-08-12T21:12:53.885Z,44.1339,10.9356,1.29771,42.7379
2008-08-12T21:12:56.895Z,44.3019,11.4250,1.03168,42.7909
2008-08-12T21:12:59.906Z,44.3766,11.2752,1.08405,42.9066
2008-08-12T21:13:02.916Z,44.3959,11.6338,1.04931,42.8316
2008-08-12T21:13:05.926Z,44.4321,11.4040,1.05101,42.9308
2008-08-12T21:13:08.936Z,44.3138,11.5786,0.774760,42.7673
2008-08-12T21:13:11.947Z,44.1304,11.4361,0.655062,42.6178
2008-08-12T21:13:14.957Z,44.0437,11.7101,0.212231,42.4580
2008-08-12T21:13:17.967Z,44.0613,11.5965,-0.0683837,42.5078
2008-08-12T21:13:20.978Z,43.9657,11.8271,0.0266333,42.3451
2008-08-12T21:13:23.988Z,43.8326,11.7105,0.0453458,42.2393
2008-08-12T21:13:26.998Z,43.8270,11.7975,0.0882936,42.2092
2008-08-12T21:13:30.008Z,43.8121,11.8339,0.215431,42.1830
2008-08-12T21:13:33.019Z,43.7209,11.9349,0.244213,42.0597
2008-08-12T21:13:36.029Z,43.7045,11.8514,0.196455,42.0665
2008-08-12T21:13:39.039Z,43.5103,11.8129,0.465410,41.8735
2008-08-12T21:13:42.050Z,43.4634,11.6823,0.498308,41.8610
2008-08-12T21:13:45.060Z,43.4585,11.8393,0.239812,41.8140
2008-08-12T21:13:48.070Z,43.4067,11.9705,-0.157073,41.7232
2008-08-12T21:13:51.080Z,43.3927,12.3210,-0.545659,41.6031
2008-08-12T21:13:54.091Z,43.3039,11.3143,-0.184966,41.7993
2008-08-12T21:13:57.101Z,43.1458,11.1159,-0.215118,41.6887
2008-08-12T21:14:00.111Z,43.0361,10.7785,0.257853,41.6637
2008-08-12T21:14:03.122Z,43.0412,10.6561,0.644639,41.6962
2008-08-12T21:14:06.132Z,43.1121,10.6359,0.763266,41.7726
2008-08-12T21:14:09.142Z,43.1155,10.0855,0.925035,41.9091
2008-08-12T21:14:12.152Z,43.2097,10.0618,1.04720,42.0088
2008-08-12T21:14:15.163Z,43.4571,10.3482,1.48063,42.1810
2008-08-12T21:14:18.173Z,43.6595,10.1535,1.87479,42.4210
2008-08-12T21:14:21.183Z,43.7377,10.0743,2.46472,42.4903
2008-08-12T21:14:24.194Z,43.7207,9.95886,2.84442,42.4762
2008-08-12T21:14:27.204Z,43.5216,9.40676,3.78187,42.3243
2008-08-12T21:14:30.214Z,43.4998,9.74673,4.06246,42.1987
2008-08-12T21:14:33.224Z,43.5074,10.2270,4.20091,42.0791
2008-08-12T21:14:36.235Z,43.5763,10.7492,4.26401,42.0139
2008-08-12T21:14:39.245Z,43.5123,11.5138,4.69074,41.6983
2008-08-12T21:14:42.255Z,43.5556,12.0065,4.61900,41.6125
2008-08-12T21:14:45.266Z,43.4914,12.2780,4.73857,41.4523
2008-08-12T21:14:48.276Z,43.4279,12.4451,4.09120,41.4049
2008-08-12T21:14:51.286Z,43.0813,12.3938,3.64897,41.0984
2008-08-12T21:14:54.296Z,42.9464,12.1764,2.89728,41.0821
2008-08-12T21:14:57.307Z,42.7493,11.7587,2.85888,41.0008
2008-08-12T21:15:00.317Z,42.8682,11.2530,2.18514,41.3071
2008-08-12T21:15:03.327Z,43.1866,10.6331,2.05482,41.8066
2008-08-12T21:15:06.338Z,43.8562,10.1902,1.59685,42.6260
2008-08-12T21:15:09.348Z,44.2920,9.91508,1.44656,43.1437
2008-08-12T21:15:12.358Z,44.4763,9.34722,0.967356,43.4722
2008-08-12T21:15:15.368Z,44.2059,8.50243,1.46050,43.3559
2008-08-12T21:15:18.379Z,43.7874,7.45485,2.02750,43.1005
2008-08-12T21:15:21.389Z,43.1078,6.88794,3.22735,42.4314
2008-08-12T21:15:24.399Z,42.7651,6.91031,3.59949,42.0493
2008-08-12T21:15:27.410Z,42.5746,7.16563,4.13067,41.7635
2008-08-12T21:15:30.420Z,42.4666,7.74517,4.30042,41.5322
2008-08-12T21:15:33.430Z,42.2439,7.92226,4.77919,41.2182
2008-08-12T21:15:36.440Z,42.2622,8.03727,4.67852,41.2263
2008-08-12T21:15:39.451Z,42.2679,7.96137,4.80419,41.2325
2008-08-12T21:15:42.461Z,42.3689,8.29629,4.23370,41.3325
2008-08-12T21:15:45.471Z,42.4257,8.29065,4.51865,41.3616
2008-08-12T21:15:48.482Z,42.7943,8.55513,4.41441,41.6974
2008-08-12T21:15:51.492Z,43.0998,8.76843,4.87248,41.9161
2008-08-12T21:15:54.502Z,43.4562,8.93834,4.55121,42.2827
2008-08-12T21:15:57.512Z,43.8723,8.82295,4.70000,42.7182
2008-08-12T21:16:00.523Z,44.6641,9.16470,4.51701,43.4798
2008-08-12T21:16:03.533Z,45.4942,9.14566,4.65005,44.3222
2008-08-12T21:16:06.543Z,46.5128,9.40491,4.86319,45.2917
2008-08-12T21:16:09.554Z,47.2202,10.1682,5.20818,45.8174
2008-08-12T21:16:12.564Z,47.9440,11.9967,5.65952,46.0725
2008-08-12T21:16:15.574Z,48.0856,13.3956,5.57541,45.8443
2008-08-12T21:16:18.584Z,47.6740,14.8592,4.88302,45.0352
2008-08-12T21:16:21.595Z,46.7573,15.1224,3.79354,44.0814
2008-08-12T21:16:24.605Z,46.0833,14.7250,3.20835,43.5494
2008-08-12T21:16:27.615Z,46.0685,14.5369,3.33247,43.5877
2008-08-12T21:16:30.626Z,46.1833,14.9648,2.23971,43.6341
2008-08-12T21:16:33.636Z,45.7164,14.6051,-1.77531,43.2843
2008-08-12T21:16:36.646Z,44.2622,11.7588,1.37193,42.6497
2008-08-12T21:16:39.656Z,41.1659,10.2415,-0.743001,39.8646
2008-08-12T21:16:42.667Z,28.9355,6.93122,-3.45030,27.8804
2008-08-12T21:16:45.677Z,22.7327,-3.15861,-13.0220,18.3638
2008-08-12T21:16:48.687Z,36.7279,-9.31343,-22.0102,27.8881
2008-08-12T21:16:51.697Z,30.9308,-1.15938,-22.5914,21.0950
2008-08-12T21:16:54.708Z,23.4516,-1.44825,-15.7749,17.2925
2008-08-12T21:16:57.718Z,37.2218,15.5672,2.03145,33.7490
2008-08-12T21:17:00.728Z,42.5626,12.4547,6.59190,40.1623
2008-08-12T21:17:03.739Z,46.0909,13.0189,-4.22535,44.0117
2008-08-12T21:17:06.749Z,46.6109,16.0154,-2.32258,43.7114
2008-08-12T21:17:09.759Z,47.0085,13.5588,1.28348,44.9923
2008-08-12T21:17:12.769Z,47.1478,13.1048,2.20345,45.2363
2008-08-12T21:17:15.780Z,47.2909,15.0061,0.738051,44.8408
2008-08-12T21:17:18.790Z,45.5440,15.5164,-1.02807,42.8070
2008-08-12T21:17:21.800Z,44.0637,15.8708,-0.891400,41.0967
2008-08-12T21:17:24.811Z,45.5904,15.5618,-1.10820,42.8379
2008-08-12T21:17:27.821Z,45.3209,14.9898,-0.331708,42.7689
2008-08-12T21:17:30.831Z,44.8087,14.5648,1.35007,42.3540
2008-08-12T21:17:33.841Z,45.1766,14.3866,2.91240,42.7255
2008-08-12T21:17:36.852Z,45.5966,14.5952,2.89743,43.1003
2008-08-12T21:17:39.862Z,45.7538,14.7083,2.88085,43.2294
2008-08-12T21:17:42.872Z,45.5155,14.0172,2.92186,43.2047
2008-08-12T21:17:45.883Z,45.1655,13.7298,3.24584,42.9055
2008-08-12T21:17:48.893Z,44.6567,13.4637,3.92711,42.3972
2008-08-12T21:17:51.903Z,44.2959,12.9393,4.45827,42.1287
2008-08-12T21:17:54.913Z,44.2316,12.6081,4.82618,42.1211
2008-08-12T21:17:57.924Z,44.2067,12.4345,5.11670,42.1122
2008-08-12T21:18:00.934Z,44.3633,12.0416,5.94194,42.2823
2008-08-12T21:18:03.944Z,44.6151,11.4541,5.76207,42.7330
2008-08-12T21:18:06.955Z,44.8177,12.0169,4.61475,42.9293
2008-08-12T21:18:09.965Z,44.8064,11.5237,4.30680,43.0844
2008-08-12T21:18:12.975Z,44.6379,11.4599,4.61813,42.8939
2008-08-12T21:18:15.985Z,44.8515,11.2211,4.05217,43.2357
2008-08-12T21:18:18.996Z,44.9635,10.5538,4.39794,43.4856
2008-08-12T21:18:22.006Z,45.4161,11.0497,3.71316,43.8946
2008-08-12T21:18:25.016Z,45.5540,11.4128,1.59927,44.0721
2008-08-12T21:18:28.027Z,46.0103,11.9435,0.303061,44.4321
2008-08-12T21:18:31.037Z,46.1306,11.7119,-0.352274,44.6177
2008-08-12T21:18:34.047Z,46.4621,11.5669,-0.799346,44.9921
2008-08-12T21:18:37.057Z,46.4077,11.9859,-0.368104,44.8316
2008-08-12T21:18:40.068Z,46.2821,12.5110,-1.03187,44.5471
2008-08-12T21:18:43.078Z,45.6921,13.4507,-0.468407,43.6650
2008-08-12T21:18:46.088Z,45.1638,13.1025,-0.214286,43.2209
2008-08-12T21:18:49.099Z,45.0277,12.2042,1.09012,43.3286
2008-08-12T21:18:52.109Z,45.4717,12.3740,1.50951,43.7297
2008-08-12T21:18:55.119Z,45.2629,12.6851,1.95153,43.4052
2008-08-12T21:18:58.129Z,44.7039,13.0531,1.77694,42.7189
2008-08-12T21:19:01.140Z,44.2974,13.1730,2.18261,42.2371
2008-08-12T21:19:04.150Z,44.3616,13.1625,2.19253,42.3071
2008-08-12T21:19:07.160Z,44.4361,13.2950,3.27599,42.2738
2008-08-12T21:19:10.171Z,44.6766,13.3071,3.22976,42.5263
2008-08-12T21:19:13.181Z,44.9459,13.6591,2.80626,42.7280
2008-08-12T21:19:16.191Z,45.1078,13.7358,2.66182,42.8831
2008-08-12T21:19:19.201Z,44.9836,13.4931,1.95225,42.8678
2008-08-12T21:19:22.212Z,45.1187,12.8809,1.45175,43.2166
2008-08-12T21:19:25.222Z,44.6812,12.3988,1.54504,42.8986
2008-08-12T21:19:28.232Z,44.1730,11.9804,0.981349,42.5060
2008-08-12T21:19:31.243Z,43.9676,11.2894,1.02240,42.4813
2008-08-12T21:19:34.253Z,43.7061,10.5831,1.37532,42.3831
2008-08-12T21:19:37.263Z,43.4567,10.8859,2.86326,41.9736
2008-08-12T21:19:40.273Z,43.8715,11.2415,2.97920,42.3020
2008-08-12T21:19:43.284Z,43.8803,11.7395,2.90236,42.1811
2008-08-12T21:19:46.294Z,43.8821,10.9552,2.88920,42.3943
2008-08-12T21:19:49.304Z,44.5498,10.9998,3.68176,43.0132
2008-08-12T21:19:52.315Z,44.8768,12.2362,3.28459,43.0513
2008-08-12T21:19:55.325Z,44.7493,11.6809,1.96950,43.1530
2008-08-12T21:19:58.335Z,44.7806,10.7204,1.03171,43.4662
2008-08-12T21:20:01.345Z,45.3195,9.98302,1.44734,44.1826
2008-08-12T21:20:04.356Z,45.9301,10.0918,1.76325,44.7730
2008-08-12T21:20:07.366Z,46.1880,9.51268,1.85464,45.1598
