#              ************************************
#              *****    GLOBAL ATTRIBUTES    ******
#              ************************************
#
#     PROJECT                         THEMIS
#     SOURCE_NAME                     THC>Themis Probe C
#     DISCIPLINE                      Space Physics>Magnetospheric Science
#     DATA_TYPE                       MOM
#     DESCRIPTOR                      L2>L2 DATA
#     DATA_VERSION                    1
#     PI_NAME                         V. Angelopoulos, C.W. Carlson & J. McFadden
#     PI_AFFILIATION                  UCB, NASA NAS5-02099
#     TITLE                           On-Board Moments, ESA and SST
#     TEXT                            THEMIS-C:  On Board moments:  Electron/Ion moments density, flux, velocity,                            
#     TEXT                             pressure and temperature.Moment Data Quality flags (0: good data; non-zero                            
#     TEXT                             flags are totals of values; 1: missing S/C potential, 16: electron density                            
#                                      Gt 2*ion density, 32: ion density Gt 2*electron density, 64: Spacecraft Maneuver).                    
#     INSTRUMENT_TYPE                 Particles (space)
#                                     Plasma and Solar Wind
#     MISSION_GROUP                   THEMIS
#                                     ARTEMIS
#     LOGICAL_SOURCE                  thc_l2_mom
#     LOGICAL_FILE_ID                 thc_l2_mom_00000000_v01
#     LOGICAL_SOURCE_DESCRIPTION      THEMIS-C (P2/ARTEMIS-P2):  On Board moments:  Electron/Ion moments density,                            
#                                      flux, velocity, pressure and temperature.                                                             
#     RULES_OF_USE                    Open Data for Scientific Use
#     GENERATED_BY                    THEMIS SOC
#     GENERATION_DATE                 Fri May 29 11:49:04 2009
#     ACKNOWLEDGEMENT                 NASA Contract NAS5-02099
#     ADID_REF                        NSSD0110
#     LINK_TEXT                       MOM
#                                     ESA
#                                     MOM
#     LINK_TITLE                      Data Quality Flags
#                                     Instrument description including data modes, products and caveats
#                                     Processing history and the THEMIS mission website including TDAS s/w
#     HTTP_LINK                       http://themis.ssl.berkeley.edu/mom_flag.shtml
#                                     http://themis.ssl.berkeley.edu/instrument_esa.shtml
#                                     http://themis.ssl.berkeley.edu/mom_proc_history.shtml
#     FILE_NAMING_CONVENTION          source_descriptor_datatype
#     CAVEATS                         See THEMIS website for caveats
#     VALIDATE                        Compatible with the ISTP CDF Standards
#     INST_MOD                        THM>xxxx
#     INST_SETTINGS                   Not used
#     SOFTWARE_VERSION                23185
#     SPASE_DATASETRESOURCEID         spase://VSPO/NumericalData/THEMIS/C/MOM/PT3S
#     CDFMAJOR                        COL_MAJOR
#
#              ************************************
#              ****  RECORD VARYING VARIABLES  ****
#              ************************************
#
#  1. thc_peim_epoch
#  2. (All qualities data) ESA On Board Moment (MOM) Ion Density, THEMIS-C
#  3. -----Ion Velocity Vector in GSM
#  4. -----Ion Temperature, Field Aligned (TprpFA1, TprpFA2, TparFA)
#       NOTES:  3d temperatures around magnetic axis (Z) and normal axes (X,Y), where Y is Z direction crosed into Sun direction, and X completes orthogonal system.
#
UT__yyyy-mm-ddThh:mm:ss.sssZ,N_ION_MOM_ESA-C__cm^-3_(All_Qs),VX_ION_GSM_MOM_ESA-C_(@_1_)_km/s_(All_Qs),VY_ION_GSM_MOM_ESA-C_(@_2_)_km/s_(All_Qs),VZ_ION_GSM_MOM_ESA-C_(@_3_)_km/s_(All_Qs),TX_ION_FA_MOM_ESA-C_(@_1_)_eV_(All_Qs),TY_ION_FA_MOM_ESA-C_(@_2_)_eV_(All_Qs),TZ_ION_FA_MOM_ESA-C_(@_3_)_eV_(All_Qs)
2008-08-13T00:15:12.060Z,6.9234817,-127.50803,-63.976542,-59.316687,458.91376,439.19151,350.81620
2008-08-13T00:15:15.070Z,6.7777226,-119.50828,-61.533853,-63.826986,434.52142,421.17361,354.20675
2008-08-13T00:15:18.080Z,6.8360231,-120.70253,-51.723514,-70.837774,445.49667,432.23598,364.23013
2008-08-13T00:15:21.091Z,7.2441413,-128.42849,-36.434847,-73.191462,424.21777,415.79377,347.57080
2008-08-13T00:15:24.101Z,7.6522601,-134.58243,-32.539254,-66.631683,414.65503,423.59634,342.55564
2008-08-13T00:15:27.111Z,6.5736535,-129.15289,-38.403882,-57.286063,444.09492,425.02313,371.19210
2008-08-13T00:15:30.121Z,6.4570461,-125.60322,-47.282254,-59.858968,413.38337,400.03882,354.25024
2008-08-13T00:15:33.132Z,6.1072265,-122.31167,-64.036267,-73.533680,440.44869,400.96013,380.98916
2008-08-13T00:15:36.142Z,6.7777072,-140.22653,-64.735740,-78.904081,419.44120,400.25597,356.28012
2008-08-13T00:15:39.152Z,7.8271568,-144.60810,-64.769240,-63.890547,421.20395,369.18431,320.87853
2008-08-13T00:15:42.163Z,8.0312139,-130.41976,-49.413077,-59.094984,384.19109,357.72355,325.96460
2008-08-13T00:15:45.173Z,7.3315782,-126.13767,-45.144299,-70.975287,402.29874,381.47083,352.29252
2008-08-13T00:15:48.183Z,7.1858187,-119.27363,-48.360800,-66.097978,402.46626,387.34188,351.07197
2008-08-13T00:15:51.193Z,7.0400709,-134.92248,-48.150521,-86.389674,437.27134,411.35087,364.88982
2008-08-13T00:15:54.204Z,6.8068684,-150.05389,-41.989063,-73.685476,437.01780,420.91645,370.29664
2008-08-13T00:15:57.214Z,6.5445137,-135.89224,-58.322306,-63.460606,439.26773,425.23292,392.12419
2008-08-13T00:16:00.224Z,6.8943417,-129.81993,-61.131288,-59.984187,429.49860,415.75254,356.46592
2008-08-13T00:16:03.235Z,7.3316245,-131.08602,-62.294604,-67.692161,410.29802,386.82168,349.11453
2008-08-13T00:16:06.245Z,6.8360565,-121.76958,-80.323719,-65.095788,426.55185,430.29280,363.21530
2008-08-13T00:16:09.255Z,7.4482504,-129.11507,-67.597551,-60.861983,410.60674,401.89935,341.21474
2008-08-13T00:16:12.265Z,7.0984397,-141.45155,-47.402806,-87.053755,434.00934,423.60381,372.50514
2008-08-13T00:16:15.276Z,7.2733595,-148.26793,-53.940654,-65.143033,418.02915,407.69845,344.29257
2008-08-13T00:16:18.286Z,6.9235485,-130.28675,-59.016683,-57.274533,393.91422,389.01133,356.71422
2008-08-13T00:16:21.296Z,6.9527094,-129.18069,-55.760957,-83.885403,404.36703,399.74254,353.66285
2008-08-13T00:16:24.307Z,7.3608445,-150.39035,-52.731838,-86.918090,409.82357,404.35101,338.13792
2008-08-13T00:16:27.317Z,7.9147402,-154.19966,-40.660052,-64.873575,391.48856,371.54192,323.57002
2008-08-13T00:16:30.327Z,7.4191677,-136.12125,-59.508326,-64.763723,417.58159,403.59596,335.15020
2008-08-13T00:16:33.337Z,7.0985057,-126.72004,-66.705291,-80.678599,436.41629,417.75638,352.14116
2008-08-13T00:16:36.348Z,6.8652997,-134.98782,-61.310089,-89.413034,447.38159,419.70317,354.56949
2008-08-13T00:16:39.358Z,7.8273265,-148.95671,-39.954193,-81.804070,398.38909,378.29552,332.62187
2008-08-13T00:16:42.368Z,7.3025991,-149.63878,-51.621876,-73.214978,408.57574,414.34025,353.60478
2008-08-13T00:16:45.379Z,6.6904140,-134.62155,-63.142135,-68.102063,436.36489,404.81604,378.34072
2008-08-13T00:16:48.389Z,7.1277053,-126.13560,-36.811433,-90.428340,405.26753,382.09707,353.53574
2008-08-13T00:16:51.399Z,7.3900845,-149.92790,-37.420983,-66.745445,397.94786,403.59176,316.43320
2008-08-13T00:16:54.409Z,6.2531573,-141.28735,-58.364348,-77.486860,453.07874,430.81073,356.98695
2008-08-13T00:16:57.420Z,7.1277341,-139.64726,-51.531943,-85.881042,446.10223,422.64324,335.57824
2008-08-13T00:17:00.430Z,7.7399423,-136.60621,-64.186074,-80.255596,414.56115,409.21656,317.38808
2008-08-13T00:17:03.440Z,7.0402957,-131.60069,-57.076066,-88.642693,421.11302,392.18000,337.43712
2008-08-13T00:17:06.451Z,7.2152194,-135.85600,-37.460434,-73.629311,408.12399,404.03230,336.87693
2008-08-13T00:17:09.461Z,6.6904849,-124.78311,-53.238554,-65.968221,443.10911,403.08434,356.12361
2008-08-13T00:17:12.471Z,7.0111718,-129.87821,-53.464398,-72.878677,419.49897,438.19486,335.96325
2008-08-13T00:17:15.481Z,6.8654183,-126.50954,-50.735809,-67.808458,442.55619,446.72543,355.37056
2008-08-13T00:17:18.492Z,6.0783083,-134.22355,-52.503652,-85.747762,471.39955,466.60589,370.71692
2008-08-13T00:17:21.502Z,6.8071312,-151.24694,-60.570203,-75.253677,497.37359,431.58208,347.32503
2008-08-13T00:17:24.512Z,7.1861243,-131.41471,-54.007070,-67.011265,429.03327,422.27944,322.91792
2008-08-13T00:17:27.523Z,7.5651185,-119.51669,-25.863492,-81.466618,377.12128,377.41850,308.70502
2008-08-13T00:17:30.533Z,6.6322424,-122.12637,-23.759055,-81.973004,428.26678,395.15135,358.57919
2008-08-13T00:17:33.543Z,7.0695424,-152.13184,-28.000913,-89.839000,425.16947,387.08924,391.37457
2008-08-13T00:17:36.553Z,7.1278573,-155.86927,-49.496983,-80.610619,429.07796,392.43707,373.47549
2008-08-13T00:17:39.564Z,7.9732986,-150.50442,-54.958340,-78.671204,396.12860,383.10420,330.50605
2008-08-13T00:17:42.574Z,8.4106021,-132.17487,-38.969054,-74.719608,385.67849,374.98964,317.41803
2008-08-13T00:17:45.584Z,6.3116040,-114.60780,-36.094086,-91.947511,426.19787,409.64174,360.07676
2008-08-13T00:17:48.595Z,6.8072131,-120.95258,-35.251427,-77.747294,403.16539,406.69953,373.40214
2008-08-13T00:17:51.605Z,7.2445168,-139.48588,-18.786870,-79.707905,417.87388,405.45977,360.31602
2008-08-13T00:17:54.615Z,7.3611384,-147.57087,-15.086431,-70.499503,403.75207,402.17633,348.04224
2008-08-13T00:17:57.625Z,7.6818317,-140.73704,-28.436839,-58.290370,391.00775,377.58255,351.95979
2008-08-13T00:18:00.636Z,6.9530143,-127.25123,-46.775592,-57.939965,441.41101,413.26698,360.58944
2008-08-13T00:18:03.646Z,7.2154016,-113.44557,-41.381075,-71.304702,406.50598,361.51008,339.21928
2008-08-13T00:18:06.656Z,7.7110160,-137.73631,-39.386177,-83.992812,388.97245,388.62814,319.18590
2008-08-13T00:18:09.666Z,7.0405021,-152.11848,-51.791049,-72.762768,415.30852,400.52637,334.45986
2008-08-13T00:18:12.677Z,6.2533734,-127.35284,-44.969120,-78.786837,435.06885,416.59205,360.16057
2008-08-13T00:18:15.687Z,7.2154403,-118.85654,-56.597379,-73.732185,413.56921,374.26062,339.68393
2008-08-13T00:18:18.697Z,7.8276697,-148.02990,-32.810737,-93.293503,381.97066,376.50448,297.07967
2008-08-13T00:18:21.708Z,7.1863058,-141.71282,-43.758120,-74.557223,398.91323,377.20351,299.37727
2008-08-13T00:18:24.718Z,7.1571627,-121.55989,-44.304995,-67.681115,383.64314,343.85769,299.14991
2008-08-13T00:18:27.728Z,6.5157962,-117.02369,-48.372426,-80.870924,432.58494,390.69266,334.78008
2008-08-13T00:18:30.738Z,6.5449582,-126.64736,-37.111608,-86.474890,438.89745,425.70214,358.32824
2008-08-13T00:18:33.749Z,7.3612655,-136.55886,-26.954641,-84.807139,395.84192,372.77278,322.88363
2008-08-13T00:18:36.759Z,6.2242861,-123.98363,-60.072758,-73.680990,450.46207,420.36340,356.83056
2008-08-13T00:18:39.769Z,6.6907519,-142.02189,-57.367850,-68.475970,427.63673,430.67638,333.31424
2008-08-13T00:18:42.780Z,6.6033006,-128.94790,-56.896525,-74.523912,414.41372,387.18851,322.88240
2008-08-13T00:18:45.790Z,6.6033092,-140.49921,-50.252489,-79.835967,442.70892,432.65970,332.43633
2008-08-13T00:18:48.800Z,7.2155460,-152.36775,-44.813626,-99.211820,439.02387,408.34651,334.25439
2008-08-13T00:18:51.810Z,7.3030168,-156.81130,-53.768598,-74.100950,432.95593,404.73439,330.48388
2008-08-13T00:18:54.821Z,7.0114884,-141.77757,-48.426070,-68.020159,439.74861,393.05825,335.01000
2008-08-13T00:18:57.831Z,6.8074207,-136.24042,-52.589812,-73.646997,448.70825,420.25621,314.60886
2008-08-13T00:19:00.841Z,7.1572761,-126.92165,-49.884960,-89.892682,432.85635,401.87744,334.52682
2008-08-13T00:19:03.852Z,6.6325159,-148.78884,-47.951474,-96.576443,457.02079,428.80348,335.66107
2008-08-13T00:19:06.862Z,7.0989878,-152.67636,-41.912029,-90.293342,432.97368,402.35159,353.55815
2008-08-13T00:19:09.872Z,7.2156131,-134.26684,-64.095751,-58.483290,399.02266,384.68817,340.67895
2008-08-13T00:19:12.882Z,7.6237790,-120.33504,-67.841288,-62.023213,395.81852,387.82670,331.85290
2008-08-13T00:19:15.893Z,7.2447861,-113.07392,-61.274773,-78.339890,395.64365,373.04276,341.14420
2008-08-13T00:19:18.903Z,7.5654907,-129.67847,-49.009907,-99.203571,385.76810,363.44017,332.41091
2008-08-13T00:19:21.913Z,8.0902762,-140.71997,-56.404200,-96.062287,401.17677,358.23375,311.06193
2008-08-13T00:19:24.924Z,7.1865070,-132.61083,-64.627766,-69.717331,384.95028,372.66204,332.35551
2008-08-13T00:19:27.934Z,6.8658200,-140.29928,-52.692659,-70.585691,396.32684,396.49595,318.36895
2008-08-13T00:19:30.944Z,6.8658290,-136.70408,-46.805186,-84.171942,428.55454,410.22812,346.32468
2008-08-13T00:19:33.954Z,7.0990724,-126.92448,-39.719404,-70.472485,428.77404,412.45330,341.72534
2008-08-13T00:19:36.965Z,7.3031621,-120.07295,-47.255165,-76.756675,395.21881,380.94143,320.24343
2008-08-13T00:19:39.975Z,6.7492393,-140.62378,-42.049129,-83.271952,418.77985,432.78013,329.54345
2008-08-13T00:19:42.985Z,7.1574100,-158.25940,-37.358775,-98.827886,411.80907,402.90435,339.60922
2008-08-13T00:19:45.996Z,6.7201025,-154.34636,-49.117725,-81.815249,445.61214,428.21603,378.64296
2008-08-13T00:19:49.006Z,6.7201113,-122.63056,-50.573029,-72.080473,419.76522,416.00664,371.63472
2008-08-13T00:19:52.016Z,7.0408200,-120.94909,-56.963333,-84.149426,419.37758,427.79861,347.05456
2008-08-13T00:19:55.026Z,7.4198387,-137.39967,-37.845052,-91.928070,426.57755,395.14353,298.81802
2008-08-13T00:19:58.037Z,6.7492931,-132.05427,-46.716811,-80.509230,432.88998,377.49084,321.50658
2008-08-13T00:20:01.047Z,6.3994462,-133.45717,-52.933505,-80.088885,458.75468,425.44489,390.02890
2008-08-13T00:20:04.057Z,6.9533937,-146.08190,-41.119558,-91.484709,435.02233,408.30968,336.31921
2008-08-13T00:20:07.068Z,7.5364974,-142.24774,-52.042787,-76.834636,409.24419,397.18818,308.58981
2008-08-13T00:20:10.078Z,7.4490429,-120.35311,-56.951566,-81.247192,397.28918,384.87520,323.47197
2008-08-13T00:20:13.088Z,8.1196132,-166.83575,-49.056079,-91.630272,419.09004,352.69734,298.81990
2008-08-13T00:20:16.098Z,7.0408955,-163.58546,-50.006156,-66.359886,435.80437,427.83001,355.00446
2008-08-13T00:20:19.109Z,7.3032987,-130.39903,-48.647440,-62.104759,399.99704,381.84767,345.33866
2008-08-13T00:20:22.119Z,7.0992238,-113.18770,-45.265907,-79.546517,375.53365,361.32139,335.17247
2008-08-13T00:20:25.129Z,6.4869789,-122.24403,-49.706707,-81.397680,421.94493,413.57186,365.17589
2008-08-13T00:20:28.140Z,7.3324824,-138.91639,-47.857049,-92.508121,412.12420,410.35349,331.38301
2008-08-13T00:20:31.150Z,7.8281276,-139.57331,-46.898189,-65.357283,405.46794,394.20962,316.46638
2008-08-13T00:20:34.160Z,7.5948982,-121.51510,-56.884221,-73.618966,405.10759,401.62145,315.38608
2008-08-13T00:20:37.170Z,6.9826507,-139.74852,-57.247346,-68.799690,414.46677,417.00094,333.65786
2008-08-13T00:20:40.181Z,7.4199872,-151.47102,-40.482874,-91.154329,429.08561,398.64568,322.13226
2008-08-13T00:20:43.191Z,7.4199969,-150.89689,-37.858193,-74.773402,406.79680,394.86727,319.51736
2008-08-13T00:20:46.201Z,7.1576095,-133.44789,-45.118614,-75.876113,407.80597,391.94731,320.77444
2008-08-13T00:20:49.212Z,6.7786004,-128.70503,-53.142049,-72.607931,447.35272,410.59595,339.60959
2008-08-13T00:20:52.222Z,8.1489098,-134.71067,-61.380728,-76.976885,383.33209,378.57523,314.52999
2008-08-13T00:20:55.232Z,8.0031437,-132.79966,-65.888515,-74.313614,414.54864,385.34324,305.31677
2008-08-13T00:20:58.242Z,7.5658233,-117.31376,-55.429859,-64.748403,388.53222,409.92827,325.82561
2008-08-13T00:21:01.253Z,6.7494813,-121.54970,-47.105449,-79.418711,436.35779,416.70280,338.39336
2008-08-13T00:21:04.263Z,6.6911792,-134.48649,-61.071478,-71.549398,445.05332,418.05253,348.85938
2008-08-13T00:21:07.273Z,6.8369655,-125.04257,-65.758800,-70.955730,416.54259,417.66888,340.71643
2008-08-13T00:21:10.283Z,7.5658639,-130.34317,-74.824457,-54.115326,398.88128,393.29036,341.11578
2008-08-13T00:21:13.294Z,8.0323631,-133.44745,-63.970194,-89.547525,424.91139,360.96112,324.57284
2008-08-13T00:21:16.304Z,8.6154861,-146.41592,-38.950438,-74.346953,385.60873,368.51122,316.51988
2008-08-13T00:21:19.314Z,7.0994031,-141.01082,-48.168166,-63.880297,410.63146,376.88000,352.40550
2008-08-13T00:21:22.325Z,7.0411010,-140.55557,-48.872547,-77.188276,438.02184,390.43117,322.14272
2008-08-13T00:21:25.335Z,7.7991594,-158.76861,-41.061626,-78.034839,425.74846,380.55935,335.59721
2008-08-13T00:21:28.345Z,7.5367685,-151.45535,-40.904772,-63.812728,418.84883,400.68437,362.71093
2008-08-13T00:21:31.355Z,7.7408691,-128.79308,-47.312943,-61.366528,418.75339,391.63361,339.52433
2008-08-13T00:21:34.366Z,6.6621126,-136.79451,-63.631017,-71.013575,413.41383,404.07213,351.61238
2008-08-13T00:21:37.376Z,6.6329655,-131.22988,-56.720334,-69.208869,430.12095,423.65683,349.20368
2008-08-13T00:21:40.386Z,7.3618724,-160.72276,-51.967611,-34.206364,380.83143,372.52927,297.04159
2008-08-13T00:21:43.397Z,7.8283776,-137.84317,-35.898729,-57.404677,388.20437,344.01379,307.88443
2008-08-13T00:21:46.407Z,8.4115090,-155.76216,-46.986988,-60.323671,404.67011,369.47322,303.52132
2008-08-13T00:21:49.417Z,7.0703418,-166.55075,-56.288877,-48.446264,429.76492,400.31082,348.04115
2008-08-13T00:21:52.427Z,8.1491262,-157.18861,-24.664817,-79.456424,408.96604,382.91896,342.55880
2008-08-13T00:21:55.438Z,7.5368583,-154.19641,-44.904934,-76.324912,445.39305,392.08319,360.60642
2008-08-13T00:21:58.448Z,7.6243367,-146.57592,-44.709324,-67.532875,399.56365,378.79426,337.08260
2008-08-13T00:22:01.458Z,6.6621920,-144.39685,-46.419830,-73.303408,437.43547,408.59631,363.93355
2008-08-13T00:22:04.469Z,7.5077326,-148.46238,-49.182979,-74.190412,375.62107,373.31807,306.59067
2008-08-13T00:22:07.479Z,7.4785861,-138.57072,-50.888207,-78.270706,386.14673,365.00054,329.35306
2008-08-13T00:22:10.489Z,6.4289684,-143.28260,-44.753113,-77.391950,402.88775,416.90881,360.53647
2008-08-13T00:22:13.499Z,7.8576384,-154.45191,-28.844317,-58.194864,367.04418,339.56470,303.58091
2008-08-13T00:22:16.510Z,8.9086690,-139.14703,-38.886860,-53.391588,341.14400,339.49339,285.33429
2008-08-13T00:22:19.520Z,8.2392645,-147.94506,-40.741099,-63.186959,396.19376,376.65068,294.08712
2008-08-13T00:22:22.530Z,7.4237972,-138.54939,-50.275785,-51.332837,398.83279,370.19797,314.65867
2008-08-13T00:22:25.541Z,7.0165197,-133.13320,-40.187113,-76.073748,406.85462,402.85326,341.36147
2008-08-13T00:22:28.551Z,8.0097197,-148.54637,-27.888446,-78.814949,397.18071,357.50289,315.69602
2008-08-13T00:22:31.561Z,6.3474979,-130.43081,-38.048451,-69.349081,436.16580,428.71233,390.97937
2008-08-13T00:22:34.571Z,7.0198311,-148.01047,-50.483918,-79.871973,394.45463,383.73337,350.42725
2008-08-13T00:22:37.582Z,6.9333562,-120.55317,-58.594716,-81.260683,381.07430,376.95639,340.52558
2008-08-13T00:22:40.592Z,7.7227830,-154.92393,-49.602878,-83.830811,400.29275,401.58134,314.61697
2008-08-13T00:22:43.602Z,8.0744246,-157.96718,-49.130322,-62.292203,371.75866,355.54429,299.35927
2008-08-13T00:22:46.613Z,7.1410742,-137.54526,-70.839721,-48.134411,349.98326,370.12266,335.77159
2008-08-13T00:22:49.623Z,6.8792940,-121.85737,-41.742150,-91.384497,388.08488,415.23640,333.09098
2008-08-13T00:22:52.633Z,7.4646951,-153.99106,-26.904995,-74.770512,393.40979,384.62190,328.14855
2008-08-13T00:22:55.643Z,6.9106766,-141.93185,-35.018619,-88.198095,419.69877,420.75392,331.00271
2008-08-13T00:22:58.654Z,7.1455634,-138.19522,-62.370188,-63.921694,422.43475,387.52120,317.30579
2008-08-13T00:23:01.664Z,7.2343755,-136.02697,-53.093741,-80.095926,405.35314,377.19326,335.17462
2008-08-13T00:23:04.674Z,9.0772776,-135.20400,-47.157730,-104.76083,307.58511,302.49010,238.91045
2008-08-13T00:23:07.685Z,7.1781688,-167.84901,-42.623741,-92.682439,375.84840,344.54695,298.97281
2008-08-13T00:23:10.695Z,6.3604762,-161.21686,-39.280095,-98.784011,437.15252,403.69647,371.69554
2008-08-13T00:23:13.705Z,6.7124520,-154.04355,-54.945237,-63.419820,431.72666,399.26722,353.74913
2008-08-13T00:23:16.715Z,7.4155719,-142.04988,-53.315986,-64.116638,414.11466,393.34679,348.97783
2008-08-13T00:23:19.726Z,7.9726244,-139.02071,-39.698877,-84.550779,369.63932,353.65973,317.32158
2008-08-13T00:23:22.736Z,8.2372331,-158.67442,-26.137722,-73.928392,356.97618,329.68651,289.42290
2008-08-13T00:23:25.746Z,7.1849301,-145.83603,-53.343301,-76.417354,416.94322,385.96666,321.45742
2008-08-13T00:23:28.757Z,6.8640752,-149.47965,-51.223310,-98.602392,424.01893,387.02461,354.72330
2008-08-13T00:23:31.767Z,6.9529783,-130.63842,-50.486447,-65.067075,404.87293,385.11018,373.42382
2008-08-13T00:23:34.777Z,6.6612659,-142.03451,-55.556207,-67.896734,425.03271,430.45401,408.17435
2008-08-13T00:23:37.787Z,8.6536815,-155.60188,-38.989342,-83.241882,366.64728,358.98155,313.53331
2008-08-13T00:23:40.798Z,8.6550384,-145.27587,-36.140952,-63.868217,353.08663,332.06716,302.09919
2008-08-13T00:23:43.808Z,8.1291012,-157.33971,-25.890436,-86.700311,338.31515,334.57915,291.34603
2008-08-13T00:23:46.818Z,7.0756241,-143.37394,-53.371025,-71.833320,416.54608,386.88317,369.53406
2008-08-13T00:23:49.829Z,6.8423062,-146.11287,-52.316112,-95.715857,459.78501,427.90075,408.73539
2008-08-13T00:23:52.839Z,6.7847620,-131.45931,-59.839842,-72.241917,455.42274,398.98631,417.33197
2008-08-13T00:23:55.849Z,6.9030747,-162.07506,-54.851127,-93.261993,508.18726,438.79980,394.66983
2008-08-13T00:23:58.859Z,7.9009335,-165.40827,-48.598297,-75.481065,419.60093,385.21764,316.83182
2008-08-13T00:24:01.870Z,8.9870702,-169.45468,-49.228008,-46.019823,365.55726,307.28548,256.46884
2008-08-13T00:24:04.880Z,8.9298242,-130.03946,-40.195124,-48.231864,325.60209,294.77542,301.54935
2008-08-13T00:24:07.890Z,8.8138993,-137.58043,-64.663527,-82.457104,387.13759,356.13689,331.07225
2008-08-13T00:24:10.900Z,7.7592048,-150.10066,-46.138039,-94.206236,448.76343,410.49861,340.03753
2008-08-13T00:24:13.911Z,7.1149403,-131.28915,-65.813753,-73.468461,423.91384,406.37592,321.11967
2008-08-13T00:24:16.921Z,6.9693302,-148.86666,-54.082043,-84.872648,441.13681,403.61750,348.66871
2008-08-13T00:24:19.931Z,6.7943260,-129.37473,-60.478063,-70.576158,367.42741,376.46567,331.40457
2008-08-13T00:24:22.942Z,6.9715105,-151.18960,-65.244521,-85.741060,434.97235,407.81203,349.16178
2008-08-13T00:24:25.952Z,7.2661843,-142.79091,-48.349634,-103.23280,454.70303,424.32765,344.37664
2008-08-13T00:24:28.962Z,7.5903119,-132.47389,-54.128066,-56.605342,425.75454,436.55846,349.06732
2008-08-13T00:24:31.972Z,7.2097214,-124.55704,-59.445232,-67.708126,468.44330,409.33442,362.20298
2008-08-13T00:24:34.983Z,7.6514292,-122.87210,-53.285465,-80.415444,418.64040,386.22973,347.18169
2008-08-13T00:24:37.993Z,7.5351187,-133.44845,-59.752002,-76.604375,421.81359,419.52408,365.94509
2008-08-13T00:24:41.003Z,6.5960950,-139.36663,-73.257929,-74.245969,481.95810,426.29270,375.78574
2008-08-13T00:24:44.014Z,7.2142281,-128.46521,-43.710716,-80.298437,402.79950,395.98594,350.92743
2008-08-13T00:24:47.024Z,7.2153554,-147.59748,-49.704573,-74.583383,428.69939,402.28956,392.68233
2008-08-13T00:24:50.034Z,6.9225315,-137.31608,-42.762593,-75.910015,445.18010,438.68044,415.45547
2008-08-13T00:24:53.044Z,8.2465962,-132.93694,-68.195975,-98.540242,435.87827,400.74289,346.42421
2008-08-13T00:24:56.055Z,7.5421820,-121.70815,-66.953489,-76.983425,409.55525,398.69936,384.60837
2008-08-13T00:24:59.065Z,8.1315360,-134.36044,-60.216395,-75.335530,387.93613,398.71265,362.44181
2008-08-13T00:25:02.075Z,8.4269387,-161.46314,-29.958454,-85.949655,370.10644,380.92108,315.79523
2008-08-13T00:25:05.086Z,7.6339686,-141.14921,-30.939302,-52.499072,442.06842,404.44854,361.88064
2008-08-13T00:25:08.096Z,7.7234270,-129.66683,-46.333909,-41.927161,378.25396,352.96463,390.15000
2008-08-13T00:25:11.106Z,8.5191660,-123.35400,-44.415907,-69.201346,388.40412,361.58392,385.50960
2008-08-13T00:25:14.116Z,7.1077699,-131.74239,-56.221792,-80.253244,453.09661,407.16224,416.63195
2008-08-13T00:25:17.127Z,8.4923873,-123.57260,-33.350268,-61.030750,396.26687,376.67214,336.33288
2008-08-13T00:25:20.137Z,7.9343332,-136.48544,-61.995810,-70.279862,423.56467,369.29640,331.51375
2008-08-13T00:25:23.147Z,7.7588975,-150.30254,-65.666003,-110.00291,418.00778,399.95386,364.57914
2008-08-13T00:25:26.158Z,8.7614106,-158.57196,-51.633300,-73.276466,390.70282,490.15436,387.86872
2008-08-13T00:25:29.168Z,7.0249479,-169.00002,-39.274749,-43.740840,490.89225,515.12728,467.63128
2008-08-13T00:25:32.178Z,6.9376652,-172.39342,-57.674026,-45.532506,416.77056,446.98872,422.26066
2008-08-13T00:25:35.188Z,6.7619624,-187.17375,-38.684278,-47.125000,383.70404,444.00152,358.31788
2008-08-13T00:25:38.199Z,8.3543142,-191.96252,-1.6657099,-44.722720,299.76815,340.15061,327.86554
2008-08-13T00:25:41.209Z,6.9703808,-193.35950,-20.897421,-65.720029,454.81393,427.72956,386.82065
2008-08-13T00:25:44.219Z,7.2662434,-162.58266,-5.1714214,-91.592443,381.12396,386.22926,348.92417
2008-08-13T00:25:47.230Z,7.4442679,-147.35473,-33.374397,-90.618382,398.22151,359.73810,355.48871
2008-08-13T00:25:50.240Z,7.8582431,-128.10038,-45.017035,-77.898926,432.48631,399.84422,356.94916
2008-08-13T00:25:53.250Z,9.6879345,-133.55170,-41.773620,-90.445001,373.52199,355.65517,317.68908
2008-08-13T00:25:56.260Z,8.1556499,-126.31188,-42.628398,-75.194394,431.39688,412.77718,341.24057
2008-08-13T00:25:59.271Z,6.7703899,-129.49729,-49.253236,-96.225591,434.68741,425.31011,390.16308
2008-08-13T00:26:02.281Z,7.0664958,-145.58452,-37.834922,-61.695495,439.07152,429.95900,388.32478
2008-08-13T00:26:05.291Z,6.5659283,-167.58298,-32.928519,-60.640827,461.54237,467.92708,436.77275
2008-08-13T00:26:08.302Z,6.5669500,-164.26188,-68.442409,-19.707329,467.51785,392.98386,435.37457
2008-08-13T00:26:11.312Z,8.8409316,-144.36726,-52.423778,-42.201040,347.98919,305.99505,271.74155
